mandt,spras,prctr,datbi,kokrs,ktext,ltext,mctxt,operation_flag,is_deleted,recordstamp
050,E,CA01PSBV05,9999-12-31,C001,Sugar Plain,Sugar Plain,SUGAR PLAIN,I,False,2022-02-01 13:55:54.803509+00:00
050,E,US02PSBV05,9999-12-31,C001,Sugar Plain,Sugar Plain,SUGAR PLAIN,I,False,2022-02-01 12:18:15.102880+00:00
100,E,CA01PSBV05,9999-12-31,C001,Sugar Plain,Sugar Plain,SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSBV05,9999-12-31,C001,Sugar Plain,Sugar Plain,SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSBV05,9999-12-31,C001,Sugar Plain,Sugar Plain,SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-02-01 11:31:25.877204+00:00
050,E,CA01PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-02-01 13:57:58.241792+00:00
050,E,US02PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-02-01 12:20:35.945379+00:00
100,E,CA01PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSBV12,9999-12-31,C001,Wine-Whites,Wine-Whites,WINE-WHITES,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-02-01 11:13:49.765009+00:00
050,E,US02PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-02-01 12:03:46.987337+00:00
050,E,CA01PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-02-01 13:42:19.081425+00:00
100,E,CA01PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGHP09,9999-12-31,C001,Wipes-Small,Wipes-Small,WIPES-SMALL,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-02-01 11:18:18.143704+00:00
050,E,US02PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-02-01 12:09:15.623512+00:00
050,E,CA01PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-02-01 13:46:32.101218+00:00
100,E,CA01PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC07,9999-12-31,C001,Baby Shampoo,Baby Shampoo,BABY SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-02-01 11:23:13.246011+00:00
050,E,CA01PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-02-01 13:51:21.937923+00:00
050,E,US02PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-02-01 12:13:57.552207+00:00
100,E,CA01PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD03,9999-12-31,C001,Butter-Plain,Butter-Plain,BUTTER-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-02-01 11:32:06.113320+00:00
050,E,CA01PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-02-01 13:58:35.009667+00:00
050,E,US02PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-02-01 12:21:14.759809+00:00
100,E,CA01PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSBV14,9999-12-31,C001,Hard-Blended,Hard-Blended,HARD-BLENDED,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC10,9999-12-31,C001,Linux-Gaming,Linux-Gaming,LINUX-GAMING,I,False,2022-02-01 11:40:19.229645+00:00
050,E,CA01ELHC10,9999-12-31,C001,Linux-Gaming,Linux-Gaming,LINUX-GAMING,I,False,2022-02-01 14:27:37.891301+00:00
050,E,US02ELHC10,9999-12-31,C001,Linux-Gaming,Linux-Gaming,LINUX-GAMING,I,False,2022-02-01 12:28:08.778131+00:00
050,E,US01ELHC06,9999-12-31,C001,Linux-Nettop,Linux-Nettop,LINUX-NETTOP,I,False,2022-02-01 11:38:11.611152+00:00
050,E,CA01ELHC06,9999-12-31,C001,Linux-Nettop,Linux-Nettop,LINUX-NETTOP,I,False,2022-02-01 14:26:33.936278+00:00
050,E,US02ELHC06,9999-12-31,C001,Linux-Nettop,Linux-Nettop,LINUX-NETTOP,I,False,2022-02-01 12:26:47.966409+00:00
050,E,US01PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-02-01 11:25:28.772023+00:00
050,E,CA01PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-02-01 13:53:30.347742+00:00
050,E,US02PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-02-01 12:16:10.380610+00:00
100,E,CA01PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD10,9999-12-31,C001,Poultry-Dark,Poultry-Dark,POULTRY-DARK,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-02-01 11:25:47.419901+00:00
050,E,CA01PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-02-01 13:53:59.169910+00:00
050,E,US02PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-02-01 12:16:28.750545+00:00
100,E,CA01PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD11,9999-12-31,C001,Poultry-Eggs,Poultry-Eggs,POULTRY-EGGS,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-02-01 11:18:40.783929+00:00
050,E,US02PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-02-01 12:09:37.166582+00:00
050,E,CA01PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-02-01 13:46:49.571934+00:00
100,E,CA01PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC08,9999-12-31,C001,Soft Shampoo,Soft Shampoo,SOFT SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-02-01 11:20:34.033654+00:00
050,E,CA01PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-02-01 13:48:46.429003+00:00
050,E,US02PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-02-01 12:11:58.398214+00:00
100,E,CA01PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC14,9999-12-31,C001,Tooth Pastes,Tooth Pastes,TOOTH PASTES,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-02-01 11:20:52.339420+00:00
050,E,CA01PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-02-01 13:49:04.723576+00:00
050,E,US02PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-02-01 12:12:17.697896+00:00
100,E,CA01PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC15,9999-12-31,C001,Tooth Powder,Tooth Powder,TOOTH POWDER,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-02-01 11:14:25.403869+00:00
050,E,US02PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-02-01 12:04:26.663374+00:00
050,E,CA01PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-02-01 13:42:57.720580+00:00
100,E,CA01PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGHP11,9999-12-31,C001,Wipes-Medium,Wipes-Medium,WIPES-MEDIUM,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-02-01 11:22:39.227225+00:00
050,E,CA01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-02-01 13:50:46.502933+00:00
100,E,AP01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,CA01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,EU01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD01,9999-12-31,C001,Yogurt-Plain,Yogurt-Plain,YOGURT-PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-02-01 11:23:30.510078+00:00
050,E,CA01PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-02-01 13:51:37.944333+00:00
050,E,US02PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-02-01 12:14:17.862424+00:00
100,E,CA01PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD04,9999-12-31,C001,Butter-Salted,Butter-Salted,BUTTER-SALTED,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC09,9999-12-31,C001,Linux-Desktop,Linux-Desktop Replacement,LINUX-DESKTOP,I,False,2022-02-01 11:39:35.585127+00:00
050,E,CA01ELHC09,9999-12-31,C001,Linux-Desktop,Linux-Desktop Replacement,LINUX-DESKTOP,I,False,2022-02-01 14:27:37.891301+00:00
050,E,US02ELHC09,9999-12-31,C001,Linux-Desktop,Linux-Desktop Replacement,LINUX-DESKTOP,I,False,2022-02-01 12:27:46.110948+00:00
050,E,US01PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-02-01 11:25:06.206860+00:00
050,E,CA01PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-02-01 13:53:03.822223+00:00
050,E,US02PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-02-01 12:15:50.941006+00:00
100,E,CA01PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSFD09,9999-12-31,C001,Poultry-White,Poultry-White,POULTRY-WHITE,I,False,2022-04-21 14:42:31.483479+00:00
050,E,CA01PGPC01,9999-12-31,C001,Soap-Handwash,Soap and Liquid Soap-Handwash,SOAP-HANDWASH,I,False,2022-02-01 13:44:45.636569+00:00
100,E,AP01PGPC01,9999-12-31,C001,Soap-Handwash,Soap and Liquid Soap-Handwash,SOAP-HANDWASH,I,False,2022-04-21 14:42:31.483479+00:00
100,E,CA01PGPC01,9999-12-31,C001,Soap-Handwash,Soap and Liquid Soap-Handwash,SOAP-HANDWASH,I,False,2022-04-21 14:42:31.483479+00:00
100,E,EU01PGPC01,9999-12-31,C001,Soap-Handwash,Soap and Liquid Soap-Handwash,SOAP-HANDWASH,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC01,9999-12-31,C001,Windows-Tower,Windows-Tower,WINDOWS-TOWER,I,False,2022-02-01 11:36:30.926411+00:00
050,E,US02ELHC01,9999-12-31,C001,Windows-Tower,Windows-Tower,WINDOWS-TOWER,I,False,2022-02-01 12:25:08.914089+00:00
050,E,CA01ELHC01,9999-12-31,C001,Windows-Tower,Windows-Tower,WINDOWS-TOWER,I,False,2022-03-08 15:32:09.288789+00:00
050,E,US01PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-02-01 11:19:42.094471+00:00
050,E,CA01PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-02-01 13:47:42.337612+00:00
050,E,US02PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-02-01 12:10:56.183944+00:00
100,E,CA01PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC11,9999-12-31,C001,Cosmetics-Body,Cosmetics-Body,COSMETICS-BODY,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-02-01 11:19:20.492435+00:00
050,E,CA01PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-02-01 13:47:25.044310+00:00
050,E,US02PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-02-01 12:10:35.846693+00:00
100,E,CA01PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC10,9999-12-31,C001,Cosmetics-Face,Cosmetics-Face,COSMETICS-FACE,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-02-01 11:19:59.422538+00:00
050,E,CA01PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-02-01 13:48:14.110559+00:00
050,E,US02PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-02-01 12:11:19.782021+00:00
100,E,CA01PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC12,9999-12-31,C001,Cosmetics-Hand,Cosmetics-Hand,COSMETICS-HAND,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC05,9999-12-31,C001,Linux-Slimline,Linux-Slimline,LINUX-SLIMLINE,I,False,2022-02-01 11:37:47.281410+00:00
050,E,CA01ELHC05,9999-12-31,C001,Linux-Slimline,Linux-Slimline,LINUX-SLIMLINE,I,False,2022-02-01 14:26:12.651443+00:00
050,E,US02ELHC05,9999-12-31,C001,Linux-Slimline,Linux-Slimline,LINUX-SLIMLINE,I,False,2022-02-01 12:26:26.422187+00:00
050,E,US01PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-02-01 11:28:48.827739+00:00
050,E,CA01PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-02-01 13:56:11.972124+00:00
050,E,US02PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-02-01 12:18:34.447882+00:00
100,E,CA01PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSBV06,9999-12-31,C001,Sugar Coloured,Sugar Coloured,SUGAR COLOURED,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC08,9999-12-31,C001,Windows-Gaming,Windows-Gaming,WINDOWS-GAMING,I,False,2022-02-01 11:38:47.529215+00:00
050,E,CA01ELHC08,9999-12-31,C001,Windows-Gaming,Windows-Gaming,WINDOWS-GAMING,I,False,2022-02-01 14:27:16.383217+00:00
050,E,US02ELHC08,9999-12-31,C001,Windows-Gaming,Windows-Gaming,WINDOWS-GAMING,I,False,2022-02-01 12:27:25.766240+00:00
050,E,US01ELHC03,9999-12-31,C001,Windows-Nettop,Windows-Nettop,WINDOWS-NETTOP,I,False,2022-02-01 11:37:08.623711+00:00
050,E,US02ELHC03,9999-12-31,C001,Windows-Nettop,Windows-Nettop,WINDOWS-NETTOP,I,False,2022-02-01 12:25:47.339587+00:00
050,E,US01PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-02-01 11:13:07.683169+00:00
050,E,US02PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-02-01 12:03:05.791540+00:00
050,E,CA01PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-02-01 13:41:39.224322+00:00
100,E,CA01PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGHP07,9999-12-31,C001,Clothing-Cotton,Clothing-Cotton,CLOTHING-COTTON,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-02-01 11:29:07.187426+00:00
050,E,CA01PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-02-01 13:56:30.490229+00:00
050,E,US02PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-02-01 12:18:53.769853+00:00
100,E,CA01PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PSBV07,9999-12-31,C001,Non Sugar Plain,Non Sugar Plain,NON SUGAR PLAIN,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-02-01 11:16:57.219689+00:00
050,E,US02PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-02-01 12:07:23.589728+00:00
050,E,CA01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap and Liquid Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-02-01 13:45:21.140195+00:00
100,E,AP01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap and Liquid Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,CA01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap and Liquid Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,EU01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap and Liquid Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC03,9999-12-31,C001,Soap-Shower Gel,Soap-Shower Gel,SOAP-SHOWER GEL,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHC07,9999-12-31,C001,Windows-Desktop,Windows-Desktop Replacement,WINDOWS-DESKTOP,I,False,2022-02-01 11:38:28.842429+00:00
050,E,CA01ELHC07,9999-12-31,C001,Windows-Desktop,Windows-Desktop Replacement,WINDOWS-DESKTOP,I,False,2022-02-01 14:26:55.237750+00:00
050,E,US02ELHC07,9999-12-31,C001,Windows-Desktop,Windows-Desktop Replacement,WINDOWS-DESKTOP,I,False,2022-02-01 12:27:06.286247+00:00
050,E,US01PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-02-01 11:19:01.185898+00:00
050,E,US02PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-02-01 12:09:59.704170+00:00
050,E,CA01PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-02-01 13:47:07.926729+00:00
100,E,CA01PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02PGPC09,9999-12-31,C001,Dandruff Shampoo,Dandruff Shampoo,DANDRUFF SHAMPOO,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-02-01 11:33:56.487070+00:00
050,E,CA01ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-02-01 14:22:27.183922+00:00
050,E,US02ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-02-01 12:22:30.161900+00:00
100,E,CA01ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02ELHE03,9999-12-31,C001,Plasma 30 inches,Plasma 30 inches,PLASMA 30 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-02-01 11:34:20.159606+00:00
050,E,CA01ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-02-01 14:22:48.625685+00:00
050,E,US02ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-02-01 12:22:49.470088+00:00
100,E,CA01ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US01ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
100,E,US02ELHE04,9999-12-31,C001,Plasma 40 inches,Plasma 40 inches,PLASMA 40 INCHES,I,False,2022-04-21 14:42:31.483479+00:00
050,E,US01ELHE05,9999-12-31,C001,Plasma 50 inches,Plasma 50 inches,PLASMA 50 INCHES,I,False,2022-02-01 11:34:39.619930+00:00
050,E,CA01ELHE05,9999-12-31,C001,Plasma 50 inches,Plasma 50 inches,PLASMA 50 INCHES,I,False,2022-02-01 14:23:05.610490+00:00
