mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,3000,000000004155,0000,00004001,,,NLM_CO,2002-10-04,,,,,4010,00040000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,BTS #4473,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2002-10-04,NLM_CO,,,,,,,,,,,0,,,,,00001572,,Y,,BTS #4473,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,SL01,000000006000,0000,00006000,,,D000145,2006-07-07,,,,,6000,00060000,,0,0000,000,,,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Container Reef 20  - leased -,,,,,,,,SL-CLEASE,2006-01-02,,2006-02-01,000,000,000,12.000000000,,,,,,,,,,,,,,,,,2006-07-07,D000145,,,,,,,,,,,0,,,,,00000000,,Y,,CONTAINER REEF 20  - LEASED -,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002055,0000,00002000,,,RIEGER,1996-01-17,WF-BATCH,1996-11-14,,,2000,00020000,,0,1992,003,1992-03-01,1992-03-01,1997-01-01,1997-01-01,,,0002,0001,0001,0002,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Rotationsdrucker NB2,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1996-01-17,RIEGER,1996-08-07,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,ROTATIONSDRUCKER NB2,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003113,0000,00003100,,,MACKAY,1995-01-10,D023346,1998-01-28,,,3000,00030000,,0,1993,001,1993-01-01,1993-01-01,1995-12-01,1995-12-01,,,,,,,,,0,0,,,,VW & AUDI AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,VW Jetta GL,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1995-01-10,MACKAY,1998-01-28,D023346,,,,,,,,,,,0,,,,,00000000,,,,VW JETTA GL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001108,0000,00001100,,,KLIPPEL,1995-05-16,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1994,001,1994-01-01,1994-01-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,1,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,435.620000000,,,,,,,,,,,,,Walldorf,,M2,6500.000000000,,,E,Werk I - Lagerhaus Hauptstraße,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,Y,,WERK I - LAGERHAUS HAUPTSTRAßE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002054,0000,00002000,,,RIEGER,1996-01-17,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,008,1994-08-08,1994-08-08,1997-01-01,1997-01-01,,,0002,0002,0001,0002,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Gerät 1,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1996-01-17,RIEGER,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,NB-GERÄT 1,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003022,0000,00003000,,,KLIPPEL,1995-06-13,WF-BATCH,1996-11-14,,,3000,00030000,,0,1994,001,1994-01-01,1994-01-01,1997-01-01,1997-01-01,,,0002,0002,0002,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,BMW 520i,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BMW 520I,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003021,0000,00003000,,,KLIPPEL,1995-06-13,MUELLERJ,1997-01-27,,,3000,00030000,,0,1995,006,1995-06-13,1995-06-13,,,,,0002,0001,0002,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Kopiergerät EKTARANKO XE2000ROX,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-27,MUELLERJ,,,,,,,,,,,0,,,,,00000000,,,,KOPIERGERÄT EKTARANKO XE2000RO,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003020,0000,00003000,,,KLIPPEL,1995-06-13,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,004,1995-04-01,1995-04-01,1995-06-13,1995-06-13,,,,,,,,,0,0,0000001000,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,SHARP Telefax 2693-500,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-08-01,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,SHARP TELEFAX 2693-500,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003114,0000,00003100,,,MACKAY,1995-01-10,D023346,1998-01-28,,,3000,00030000,,0,1995,001,1995-01-10,1995-01-10,,,,,0002,0002,0001,,,,0,0,,,,VW & AUDI AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,VW Polo,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-01-28,D023346,,,,,,,,,,,0,,,,,00000000,,,,VW POLO,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003207,0000,00003200,,,MACKAY,1995-01-12,WF-BATCH,1996-11-14,,,3000,00030000,,0,1995,001,1995-01-12,1995-01-12,,,,,0002,0001,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,compaq LTE Lite,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-01-12,MACKAY,,,,,,,,,,,0,,,,,00000000,,,,COMPAQ LTE LITE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001113,0000,00001100,,,RIEGER,1996-01-25,PITZ,2000-10-16,,,1100,00010000,,0,1996,001,1996-01-15,1996-01-15,,,,,,0001,0002,0002,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Fabrikgebäude 5,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-10-16,PITZ,,,,,,,,,,,0,,,,,00000000,,Y,,NB-FABRIKGEBÄUDE 5,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000001110,0000,00001100,,,BOWKER,1996-07-02,ZIMMERMANNV,1996-08-06,,,1100,00010000,,0,1996,007,1996-07-02,1996-07-02,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Building - New Facility,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-08-06,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,Y,,BUILDING - NEW FACILITY,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002056,0000,00002000,,,RIEGER,1996-01-18,MONCHANIN,1997-01-31,,,2000,00020000,,0,1996,001,1996-05-10,1996-05-10,,,,,0002,0002,0001,0002,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Förderanlage 4,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-31,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,NB-FÖRDERANLAGE 4,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002127,0000,00002100,,,RIEGER,1996-01-25,WF-BATCH,1996-11-14,,,2000,00020000,,0,1996,005,1996-05-10,1996-05-10,1997-01-01,1997-01-01,,,0002,0001,0001,0002,,,0,0,,,,,,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Förderanlage 4-1 Lin,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,NB-FÖRDERANLAGE 4-1 LIN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000005001,0000,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,008,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Finish Sander,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,00000000,,,,FINISH SANDER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000005002,0000,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,008,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Metal Milling Disk,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,00000000,,,,METAL MILLING DISK,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000005003,0000,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,008,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Metal Part Grinder,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,00000000,,,,METAL PART GRINDER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001106,0001,00001100,,,SCHUNTER,1998-11-26,STROBEL,2006-07-14,,,1100,00010000,,0,1998,001,1998-01-01,1997-12-31,,,,,0001,0002,0002,,2,,0,0,,,,,,000000001106,0000,,0000,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,M2,,,,D,Verwaltungsgebäude Frankfurt,Gebäudeteil B,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-07-14,STROBEL,,,,,,,,,,,1,,,,,00000000,,Y,,VERWALTUNGSGEBÄUDE FRANKFURT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,000000002001,0000,00002000,,,KATORI,2000-03-10,KATORI,2000-03-13,,,2000,00020000,,0,1998,008,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0000,,,,,,,,,X,,,JP02,,,,,,,,,,,,,,,,,,,,,E, Welding robot MMKienzle 2000ROB17,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,00000000,,,, WELDING ROBOT MMKIENZLE 2000R,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,000000002000,0000,00002000,,,KATORI,2000-03-10,KATORI,2000-03-13,,,2000,00020000,,0,1998,008,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0000,,,,,,,,,X,,,JP02,,,,,,,,,,,,,,,,,,,,,E,HP ZTSV 4550 DB-Server,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,00000000,,,,HP ZTSV 4550 DB-SERVER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,000000003001,0000,00003100,,,KATORI,2000-03-10,KATORI,2000-03-13,,,3000,00030000,,0,1998,008,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0000,,,,,,,,,,,,JP05,,,,,,,,,,,,,,,,,,,,,E,MAN LKW F-ID-99,Vehicles,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,00000000,,,,MAN LKW F-ID-99,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002186,0000,00002000,,,POHLC,2000-11-10,,,,,2000,00020000,,0,2000,011,2000-11-30,2000-11-30,,,,,,,,,,,0,0,,,,,,000000004179,0000,2000-11-30,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Machine 1,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-11-10,POHLC,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE 1,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004179,0000,00004001,,,POHLC,2000-11-08,,,,,4010,00040000,,0,2000,011,2000-11-30,2000-11-30,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Production Line,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2000-11-08,POHLC,,,,,,,,,,,0,,,,,00000633,,Y,,PRODUCTION LINE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,000000020000,0000,2000D,,,CINGOLANI,2003-04-01,CINGOLANI,2003-04-01,,,2000,20000D,,0,2003,004,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,000000000002,0000,2003-04-30,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,(frais de développement),,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,00000000,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,000000020001,0000,2000R,,,CINGOLANI,2003-04-01,,,,,2000,20000R,,0,2003,004,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,000000000002,0000,2003-04-30,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,(frais de recherche),,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,00000000,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,000000000001,0000,4000R&D,,,CINGOLANI,2003-04-01,,,,,4000,00040000,X,0,2003,004,2003-04-01,2003-04-01,,,,,,,,,,,0,0,0000001010,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,AN22000000000000010000,,,,00000000,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,000000000002,0000,4000R&D,,,CINGOLANI,2003-04-01,,,,,4000,00040000,,0,2003,004,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,000000000002,0000,,0000,,,,000065000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,ordre type IAS,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,00000000,,Y,,ORDRE TYPE IAS,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,000000000003,0000,4000R&D,,,CINGOLANI,2003-04-02,,,,,4000,00040000,,0,2003,004,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,000000020000,0000,,0000,,,,000065000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,ordre type IAS,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-04-02,CINGOLANI,,,,,,,,,,,0,,,,,00000000,,Y,,ORDRE TYPE IAS,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002190,0000,00002000,,,ZUERKER,2002-12-03,,,,,2000,00020000,,0,2003,002,2003-01-28,2003-01-01,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Asset for AC040,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2002-12-03,ZUERKER,,,,,,,,,,,0,,,,,00000000,,Y,,ASSET FOR AC040,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,ACIA,000000002191,0000,00002100,,,SIEBERTJO,2003-08-12,,,,,2000,00020000,,0,2003,001,2003-01-01,2003-01-01,2003-12-31,2003-12-31,,,,,,,,,0,0,T-F00A00,,,,1,,,,0000,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,Machine,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2003-08-12,SIEBERTJO,,,,,,,,,,,0,,,,,00000000,,Y,,MACHINE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002303,0000,00002100,,,HARTMANNJOE,2004-12-20,,,,,2000,00020000,,0,2005,001,2005-01-10,2005-01-10,,,,,,0001,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,Printing Press,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2004-12-20,HARTMANNJOE,,,,,,,,,,,0,,,,,00000000,,,,PRINTING PRESS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,000040000000,0000,L4000,,,STROBEL,2006-04-21,STROBEL,2006-04-21,,,4000,00040000,X,0,2006,004,2006-04-18,2006-04-18,,,,,,,,,,,0,0,0000001002,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,AiB Aufzüge,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,AN00050000400000000000,,,,00000000,,Y,,AIB AUFZÜGE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,000070000003,0000,L7510,,,STROBEL,2006-04-21,,,,,1010,00075000,,0,2006,004,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Konzessionen,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,00000000,,Y,,KONZESSIONEN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,000070000002,0000,L7610,,,STROBEL,2006-04-21,,,,,1010,00076000,,0,2006,004,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Gerwerbliche Schutzrechte,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,00000000,,Y,,GERWERBLICHE SCHUTZRECHTE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,000070000001,0000,L7710,,,STROBEL,2006-04-20,STROBEL,2006-04-21,,,1010,00077000,,0,2006,004,2006-04-18,2006-04-18,,,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Lizensen,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,00000000,,Y,,LIZENSEN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,000070000000,0000,L7810,,,STROBEL,2006-04-20,,,,,1010,00078000,,0,2006,004,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Firmenwert,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-04-20,STROBEL,,,,,,,,,,,0,,,,,00000000,,Y,,FIRMENWERT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001146,0000,00001100,,,EISENMANN,2006-05-05,STROBEL,2006-07-17,,,1100,00010000,,0,2006,006,2006-06-01,2006-06-01,,,,,,,,,,,0,0,0000001234,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Office Center,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-07-17,STROBEL,,,,,,,,,,,1,,,,,00000000,,Y,,OFFICE CENTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000001135,0000,00001100,,,EISENMANN,2006-05-05,,,,,1100,00010000,,0,2006,004,2006-04-01,2006-04-01,,,,,,,,,,,0,0,0000200013,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Office Center,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2006-05-05,EISENMANN,,,,,,,,,,,1,,,,,00000000,,Y,,OFFICE CENTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001148,0000,00001100,,,RICHTERJU,2008-07-31,RICHTERJU,2008-08-01,,,1100,00010000,,0,2008,007,2008-07-31,2008-07-31,,,,,,,,,,,0,0,,,,,,000000004184,0000,2008-06-30,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Werkshalle 1 - Produktion,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-08-01,RICHTERJU,,,,,,,,,,,1,,,,,00000000,,Y,,WERKSHALLE 1 - PRODUKTION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001147,0000,00001100,,,RICHTERJU,2008-03-14,,,,,1100,00010000,,0,2008,002,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,,000000004183,0000,2008-02-29,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Workshop 1 - Production,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,1,,,,,00000000,,Y,,WORKSHOP 1 - PRODUCTION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002305,0000,00002100,,,RICHTERJU,2008-07-31,,,,,2000,00020000,,0,2008,006,2008-06-30,2008-06-30,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,CNC-Fertigungszentrum,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-07-31,RICHTERJU,,,,,,,,,,,0,,,,,00000000,,Y,,CNC-FERTIGUNGSZENTRUM,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002304,0000,00002100,,,RICHTERJU,2008-03-14,,,,,2000,00020000,,0,2008,002,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,E,CNC production line,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,0,,,,,00000000,,Y,,CNC PRODUCTION LINE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004184,0000,00004001,,,RICHTERJU,2008-07-31,,,,,4010,00040000,,0,2008,006,2008-06-30,2008-06-30,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Werkshalle,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-07-31,RICHTERJU,,,,,,,,,,,0,,,,,00002659,,Y,,WERKSHALLE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000004183,0000,00004001,,,RICHTERJU,2008-03-14,,,,,4010,00040000,,0,2008,002,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Workshop,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,0,,,,,00002619,,Y,,WORKSHOP,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000002306,0000,00002000,,,LCHAMDONDOG,2011-10-07,,,,,2000,00020000,,0,2011,009,2011-09-01,2011-01-01,,,,,,,,,,,0,0,0000003000,,,,,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Welding Robot MKienzle 2000ROB17,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2011-10-07,LCHAMDONDOG,,,,,,,,,,,0,,,,,00000000,,,,WELDING ROBOT MKIENZLE 2000ROB,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,000000003401,0000,00003000,,,I806121,2012-11-03,,,,,3000,00030000,,0,2012,011,2012-11-03,2012-11-03,,,,2012-11-03,,,,,,,0,0,SP-3011,,,,,,,,0000,,,,,ST,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Elevator,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,2012-11-03,I806121,,,,,,,,,,,0,,,,,00000000,,Y,,ELEVATOR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
