mandt,waers,isocd,altwr,gdatu,xprimary,operation_flag,is_deleted,recordstamp
800,YUM,YUM,891,,,I,False,2021-03-31 05:00:48.917885+00:00
800,ZMK,ZMK,894,,,I,False,2021-03-31 05:00:48.917885+00:00
800,TWD,TWD,901,,,I,False,2021-03-31 05:00:48.917885+00:00
800,XAF,XAF,950,,,I,False,2021-03-31 05:00:48.917885+00:00
800,XCD,XCD,951,,,I,False,2021-03-31 05:00:48.917885+00:00
800,XOF,XOF,952,,,I,False,2021-03-31 05:00:48.917885+00:00
800,CFP,XPF,953,,,I,False,2021-03-31 05:00:48.917885+00:00
800,XEU,XEU,954,,,I,False,2021-03-31 05:00:48.917885+00:00
800,AFN,AFN,971,,,I,False,2021-03-31 05:00:48.917885+00:00
800,TJS,TJS,972,,,I,False,2021-03-31 05:00:48.917885+00:00
800,AOA,AOA,973,,,I,False,2021-03-31 05:00:48.917885+00:00
800,BYR,BYR,974,,,I,False,2021-03-31 05:00:48.917885+00:00
800,BGN,BGN,975,,,I,False,2021-03-31 05:00:48.917885+00:00
800,CDF,CDF,976,,,I,False,2021-03-31 05:00:48.917885+00:00
800,BAM,BAM,977,,,I,False,2021-03-31 05:00:48.917885+00:00
800,UAH,UAH,980,,,I,False,2021-03-31 05:00:48.917885+00:00
800,GEL,GEL,981,,,I,False,2021-03-31 05:00:48.917885+00:00
800,AOR,AOR,982,,,I,False,2021-03-31 05:00:48.917885+00:00
800,PLN,PLN,985,,,I,False,2021-03-31 05:00:48.917885+00:00
800,BRL,BRL,986,,,I,False,2021-03-31 05:00:48.917885+00:00
800,RON,RON,RON,,,I,False,2021-03-31 05:00:48.917885+00:00
800,RUR,RUR,RUR,,,I,False,2021-03-31 05:00:48.917885+00:00
800,AUD,AUD,036,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,CLP,CLP,152,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,CNY,CNY,156,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,COP,COP,170,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,DEM,DEM,280,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,PEN,PEN,604,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,USD,USD,840,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,XPF,XPF,953,,X,I,False,2021-03-31 05:00:48.917885+00:00
800,EUR,EUR,978,,X,I,False,2021-03-31 05:00:48.917885+00:00
100,UF,CLP,152,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ADP,ADP,020,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AED,AED,784,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AFA,AFA,004,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AFN,AFN,971,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ALL,ALL,008,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AMD,AMD,051,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ANG,ANG,532,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AOA,AOA,973,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AON,AON,024,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AOR,AOR,982,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ARS,ARS,032,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ATS,ATS,040,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AUD,AUD,036,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AWG,AWG,533,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AZM,AZM,031,,,I,False,2022-04-21 15:21:01.162206+00:00
100,AZN,AZN,944,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BAM,BAM,977,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BBD,BBD,052,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BDT,BDT,050,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BEF,BEF,056,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BGN,BGN,975,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BHD,BHD,048,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BIF,BIF,108,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BMD,BMD,060,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BND,BND,096,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BOB,BOB,068,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BRL,BRL,986,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BSD,BSD,044,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BTN,BTN,064,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BWP,BWP,072,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BYB,BYB,112,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BYR,BYR,974,,,I,False,2022-04-21 15:21:01.162206+00:00
100,BZD,BZD,084,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CAD,CAD,124,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CDF,CDF,976,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CFP,XPF,953,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CHF,CHF,756,,,I,False,2022-04-21 15:21:01.162206+00:00
100,COP,COP,170,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CRC,CRC,188,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CSD,CSD,891,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CUC,CUC,931,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CUP,CUP,192,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CVE,CVE,132,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CYP,CYP,196,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CZK,CZK,203,,,I,False,2022-04-21 15:21:01.162206+00:00
100,DJF,DJF,262,,,I,False,2022-04-21 15:21:01.162206+00:00
100,DKK,DKK,208,,,I,False,2022-04-21 15:21:01.162206+00:00
100,DOP,DOP,214,,,I,False,2022-04-21 15:21:01.162206+00:00
100,DZD,DZD,012,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ECS,ECS,218,,,I,False,2022-04-21 15:21:01.162206+00:00
100,EEK,EEK,233,,,I,False,2022-04-21 15:21:01.162206+00:00
100,EGP,EGP,818,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ERN,ERN,232,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ESP,ESP,724,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ETB,ETB,230,,,I,False,2022-04-21 15:21:01.162206+00:00
100,EUR,EUR,978,,,I,False,2022-04-21 15:21:01.162206+00:00
100,FIM,FIM,246,,,I,False,2022-04-21 15:21:01.162206+00:00
100,FJD,FJD,242,,,I,False,2022-04-21 15:21:01.162206+00:00
100,FKP,FKP,238,,,I,False,2022-04-21 15:21:01.162206+00:00
100,FRF,FRF,250,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GBP,GBP,826,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GEL,GEL,981,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GHC,GHC,288,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GHS,GHS,936,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GIP,GIP,292,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GMD,GMD,270,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GNF,GNF,324,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GRD,GRD,300,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GTQ,GTQ,320,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GWP,GWP,624,,,I,False,2022-04-21 15:21:01.162206+00:00
100,GYD,GYD,328,,,I,False,2022-04-21 15:21:01.162206+00:00
100,HKD,HKD,344,,,I,False,2022-04-21 15:21:01.162206+00:00
100,HNL,HNL,340,,,I,False,2022-04-21 15:21:01.162206+00:00
100,HRK,HRK,191,,,I,False,2022-04-21 15:21:01.162206+00:00
100,HTG,HTG,332,,,I,False,2022-04-21 15:21:01.162206+00:00
100,HUF,HUF,348,,,I,False,2022-04-21 15:21:01.162206+00:00
100,IDR,IDR,360,,,I,False,2022-04-21 15:21:01.162206+00:00
100,IEP,IEP,372,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ILS,ILS,376,,,I,False,2022-04-21 15:21:01.162206+00:00
100,INR,INR,356,,,I,False,2022-04-21 15:21:01.162206+00:00
100,IQD,IQD,368,,,I,False,2022-04-21 15:21:01.162206+00:00
100,IRR,IRR,364,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ISK,ISK,352,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ITL,ITL,380,,,I,False,2022-04-21 15:21:01.162206+00:00
100,JMD,JMD,388,,,I,False,2022-04-21 15:21:01.162206+00:00
100,JOD,JOD,400,,,I,False,2022-04-21 15:21:01.162206+00:00
100,JPY,JPY,392,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KES,KES,404,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KGS,KGS,417,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KHR,KHR,116,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KMF,KMF,174,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KPW,KPW,408,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KRW,KRW,410,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KWD,KWD,414,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KYD,KYD,136,,,I,False,2022-04-21 15:21:01.162206+00:00
100,KZT,KZT,398,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LAK,LAK,418,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LBP,LBP,422,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LKR,LKR,144,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LRD,LRD,430,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LSL,LSL,426,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LTL,LTL,440,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LUF,LUF,442,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LVL,LVL,428,,,I,False,2022-04-21 15:21:01.162206+00:00
100,LYD,LYD,434,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MAD,MAD,504,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MDL,MDL,498,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MGA,MGA,969,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MGF,MGF,450,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MKD,MKD,807,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MMK,MMK,104,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MNT,MNT,496,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MOP,MOP,446,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MRO,MRO,478,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MTL,MTL,470,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MUR,MUR,480,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MVR,MVR,462,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MWK,MWK,454,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MXN,MXN,484,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MYR,MYR,458,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MZM,MZM,508,,,I,False,2022-04-21 15:21:01.162206+00:00
100,MZN,MZN,943,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NAD,NAD,516,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NGN,NGN,566,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NIO,NIO,558,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NLG,NLG,528,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NOK,NOK,578,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NPR,NPR,524,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NZD,NZD,554,,,I,False,2022-04-21 15:21:01.162206+00:00
100,OMR,OMR,512,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PAB,PAB,590,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PEN,PEN,604,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PGK,PGK,598,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PHP,PHP,608,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PKR,PKR,586,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PLN,PLN,985,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PTE,PTE,620,,,I,False,2022-04-21 15:21:01.162206+00:00
100,PYG,PYG,600,,,I,False,2022-04-21 15:21:01.162206+00:00
100,QAR,QAR,634,,,I,False,2022-04-21 15:21:01.162206+00:00
100,RMB,CNY,156,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ROL,ROL,642,,,I,False,2022-04-21 15:21:01.162206+00:00
100,RON,RON,946,,,I,False,2022-04-21 15:21:01.162206+00:00
100,RSD,RSD,941,,,I,False,2022-04-21 15:21:01.162206+00:00
100,RUB,RUB,643,,,I,False,2022-04-21 15:21:01.162206+00:00
100,RWF,RWF,646,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SAR,SAR,682,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SBD,SBD,090,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SCR,SCR,690,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SDD,SDD,736,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SDG,SDG,938,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SDP,SDP,736,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SEK,SEK,752,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SGD,SGD,702,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SHP,SHP,654,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SIT,SIT,705,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SKK,SKK,703,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SLL,SLL,694,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SOS,SOS,706,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SRD,SRD,968,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SRG,SRG,740,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SSP,SSP,728,,,I,False,2022-04-21 15:21:01.162206+00:00
100,STD,STD,678,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SVC,SVC,222,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SYP,SYP,760,,,I,False,2022-04-21 15:21:01.162206+00:00
100,SZL,SZL,748,,,I,False,2022-04-21 15:21:01.162206+00:00
100,THB,THB,764,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TJR,TJR,762,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TJS,TJS,972,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TMM,TMM,795,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TMT,TMT,934,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TND,TND,788,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TOP,TOP,776,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TPE,TPE,626,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TRL,TRL,792,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TRY,TRY,949,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TTD,TTD,780,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TWD,TWD,901,,,I,False,2022-04-21 15:21:01.162206+00:00
100,TZS,TZS,834,,,I,False,2022-04-21 15:21:01.162206+00:00
100,UAH,UAH,980,,,I,False,2022-04-21 15:21:01.162206+00:00
100,UGX,UGX,800,,,I,False,2022-04-21 15:21:01.162206+00:00
100,UTM,CLP,152,,,I,False,2022-04-21 15:21:01.162206+00:00
100,UYU,UYU,858,,,I,False,2022-04-21 15:21:01.162206+00:00
100,UZS,UZS,860,,,I,False,2022-04-21 15:21:01.162206+00:00
100,VEB,VEB,862,,,I,False,2022-04-21 15:21:01.162206+00:00
100,VEF,VEF,937,,,I,False,2022-04-21 15:21:01.162206+00:00
100,VND,VND,704,,,I,False,2022-04-21 15:21:01.162206+00:00
100,VUV,VUV,548,,,I,False,2022-04-21 15:21:01.162206+00:00
100,WST,WST,882,,,I,False,2022-04-21 15:21:01.162206+00:00
100,XAF,XAF,950,,,I,False,2022-04-21 15:21:01.162206+00:00
100,XCD,XCD,951,,,I,False,2022-04-21 15:21:01.162206+00:00
100,XEU,XEU,954,,,I,False,2022-04-21 15:21:01.162206+00:00
100,XOF,XOF,952,,,I,False,2022-04-21 15:21:01.162206+00:00
100,YER,YER,886,,,I,False,2022-04-21 15:21:01.162206+00:00
100,YUM,YUM,891,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZAR,ZAR,710,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZMK,ZMK,894,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZMW,ZMW,967,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZRN,ZRN,180,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZWD,ZWD,716,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZWL,ZWL,932,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZWN,ZWN,942,,,I,False,2022-04-21 15:21:01.162206+00:00
100,ZWR,ZWR,935,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CLP4,CLP,152,,,I,False,2022-04-21 15:21:01.162206+00:00
100,DEM3,DEM,280,,,I,False,2022-04-21 15:21:01.162206+00:00
100,EUR4,EU4,978,,,I,False,2022-04-21 15:21:01.162206+00:00
100,NZD5,NZD,554,,,I,False,2022-04-21 15:21:01.162206+00:00
100,USDN,USD,840,,,I,False,2022-04-21 15:21:01.162206+00:00
100,CLP,CLP,152,,X,I,False,2022-04-21 15:21:01.162206+00:00
100,CNY,CNY,156,,X,I,False,2022-04-21 15:21:01.162206+00:00
100,DEM,DEM,280,,X,I,False,2022-04-21 15:21:01.162206+00:00
100,USD,USD,840,,X,I,False,2022-04-21 15:21:01.162206+00:00
100,XPF,XPF,953,,X,I,False,2022-04-21 15:21:01.162206+00:00
