mandt,spras,prodh,vtext,operation_flag,is_deleted,recordstamp
800,S,00220,Manutención pagada,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00220,事務消耗品,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00220,Representação com cl,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00220,招待,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00220,Представительские расходы,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00220,Repas d'affaires,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00220,Entertainment,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00230,打包的肉类,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00230,Packaged Meat,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00230,Viande packagées,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00300,Übergr. Dienstleistung,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00300,Serviço global,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00300,Service niveau supérieur,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00300,Общие услуги,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00300,一般サービス,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00300,Servicio común,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00300,常规服务,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00300,General Services,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00301,Consultoria & auditoria,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00301,コンサルティングと監査,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00301,Consultoría y auditoría,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00301,Beratung & Prüfung,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00301,Conseil & contrôle,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00301,Консалтинг и аудит,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00301,Consulting & Auditing,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00302,技术服务,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00302,Технические услуги,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00302,Prest. service tech.,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00302,テクニカルサービス,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00302,Tech. Dienstleistung,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00302,Technical Services,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00302,Serviço técnico,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00302,Servicio técnico,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00303,ジョブのリース,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00303,Временная работа,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00303,Travail temporaire,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00303,Zeitarbeit,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00303,Job leasing,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00303,Trabajo temporal,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00303,Trabalho temporário,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00304,Externalisation,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00304,Привлечение внешних ресурсов,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00304,Terceirização,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00304,アウトソーシング,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00304,Subcontratación,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00304,Outsourcing,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00305,Recherche & développement,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00305,Investigación y Desarrollo,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00305,Pesquisa e desenvolvimento,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00305,Forschung & Entwicklung,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00305,研究和发展,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00305,研究開発,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00305,Исследования и разработки,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00305,Research & Development,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00310,Maison et soins personnels,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00310,家庭和个人护理,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00310,Home and Personal Care,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00400,SFK,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00400,FcD,I,False,2021-04-15 22:50:37.438694+00:00
800,F,00400,CFC,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00400,FMC,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00400,CFC,I,False,2021-04-15 22:50:37.438694+00:00
800,J,00400,CMC,I,False,2021-04-15 22:50:37.438694+00:00
800,R,00400,КИЦ,I,False,2021-04-15 22:50:37.438694+00:00
800,1,00400,CFC,I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG00,Cpg 公司,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG00,Cpg société,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG00,Empresa de bienes de consumo,I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG00,CPG Company,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG00,CPG-Unternehmen,I,False,2021-04-15 22:50:37.438694+00:00
800,P,CPG00,Empresa CPG,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100,Grupo Dion L1 100,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100,L1 dion 组 100,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100,Dion-Gruppe L1 100,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100,Dion Group L1 100,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100,Dion Group L1 100,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100,Groupe dion l1 100,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200,Dion-Gruppe L1 200,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200,Groupe dion l1 200,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200,Dion Group L1 200,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200,L1 dion 组 200,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200,Dion Group L1.200,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200,Grupo Dion L1 200,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300,300 l1 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300,Groupe dion l1 300,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300,Dion Group L1.300,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300,Dion Group L1 300,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300,Grupo Dion L1 300,I,False,2021-04-15 22:50:37.438694+00:00
800,1,PRD00,所有业务线,I,False,2021-04-15 22:50:37.438694+00:00
800,F,PRD00,Toutes les lignes de produits,I,False,2021-04-15 22:50:37.438694+00:00
800,R,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,J,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,P,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,S,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,3,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,E,PRD00,All Product Lines,I,False,2021-04-15 22:50:37.438694+00:00
800,F,TOTAL,Produit total,I,False,2021-04-15 22:50:37.438694+00:00
800,1,TOTAL,产品总数,I,False,2021-04-15 22:50:37.438694+00:00
800,3,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,P,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,J,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,S,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,R,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,E,TOTAL,Total Product,I,False,2021-04-15 22:50:37.438694+00:00
800,P,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,J,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,1,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,F,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,E,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,R,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,3,PRD001,Sedans,I,False,2021-04-15 22:50:37.438694+00:00
800,S,PRD001,Turismos,I,False,2021-04-15 22:50:37.438694+00:00
800,R,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,E,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,J,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,S,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,F,PRD002,Suvs,I,False,2021-04-15 22:50:37.438694+00:00
800,1,PRD002,Suvs,I,False,2021-04-15 22:50:37.438694+00:00
800,P,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,3,PRD002,SUVs,I,False,2021-04-15 22:50:37.438694+00:00
800,S,PRD003,Camiones,I,False,2021-04-15 22:50:37.438694+00:00
800,P,PRD003,Caminhões,I,False,2021-04-15 22:50:37.438694+00:00
800,R,PRD003,Грузовые автомобили,I,False,2021-04-15 22:50:37.438694+00:00
800,1,PRD003,卡车,I,False,2021-04-15 22:50:37.438694+00:00
800,3,PRD003,Trucks,I,False,2021-04-15 22:50:37.438694+00:00
800,F,PRD003,Camion,I,False,2021-04-15 22:50:37.438694+00:00
800,J,PRD003,トラック,I,False,2021-04-15 22:50:37.438694+00:00
800,D,PRD003,LKW,I,False,2021-04-15 22:50:37.438694+00:00
800,E,PRD003,Trucks,I,False,2021-04-15 22:50:37.438694+00:00
800,K,0000100001,El-værktøj,I,False,2021-04-15 22:50:37.438694+00:00
800,C,0000100001,Elektr.přístroje,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0000100001,Equipamento elétrico,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0000100001,Електрически части,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0000100001,전기부품,I,False,2021-04-15 22:50:37.438694+00:00
800,Q,0000100001,Elektr.prístroje,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0000100001,電気器具,I,False,2021-04-15 22:50:37.438694+00:00
800,N,0000100001,Elektrische apparat.,I,False,2021-04-15 22:50:37.438694+00:00
800,A,0000100001,أجزاء إلكترونية,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0000100001,Aparate electrice,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0000100001,Appar. électriques,I,False,2021-04-15 22:50:37.438694+00:00
800,I,0000100001,Apparecchi elettrici,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0000100001,Elektrische Geräte,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0000100001,Električni deli,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0000100001,电子部分,I,False,2021-04-15 22:50:37.438694+00:00
800,U,0000100001,Sähköiset laitteet,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0000100001,Električni delovi,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0000100001,Electrical parts,I,False,2021-04-15 22:50:37.438694+00:00
800,L,0000100001,Urządzenie elektr.,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0000100001,Электроприборы,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0000100001,Ηλεκτρικά τμήματα,I,False,2021-04-15 22:50:37.438694+00:00
800,M,0000100001,電子零件,I,False,2021-04-15 22:50:37.438694+00:00
800,O,0000100001,Elektriske apparater,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0000100001,Aparatos eléctricos,I,False,2021-04-15 22:50:37.438694+00:00
800,T,0000100001,Elektrikli parçalar,I,False,2021-04-15 22:50:37.438694+00:00
800,V,0000100001,Elektriska apparater,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0000100001,Električni dijelovi,I,False,2021-04-15 22:50:37.438694+00:00
800,2,0000100001,ชิ้นส่วนทางไฟฟ้า,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0000100001,Electrical parts,I,False,2021-04-15 22:50:37.438694+00:00
800,B,0000100001,חלקים חשמלים,I,False,2021-04-15 22:50:37.438694+00:00
800,H,0000100001,Elektron.készülékek,I,False,2021-04-15 22:50:37.438694+00:00
800,2,0000100002,เครื่องอัดอากาศ,I,False,2021-04-15 22:50:37.438694+00:00
800,V,0000100002,Tryckluft,I,False,2021-04-15 22:50:37.438694+00:00
800,Q,0000100002,Tlakovzduš.pohony,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0000100002,Druckluftgetrieben,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0000100002,À pressão de ar,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0000100002,Компресори,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0000100002,压缩机,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0000100002,Kompresori,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0000100002,Compresoare,I,False,2021-04-15 22:50:37.438694+00:00
800,B,0000100002,קומפרסורים,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0000100002,Συμπυκνωτές,I,False,2021-04-15 22:50:37.438694+00:00
800,M,0000100002,壓縮機,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0000100002,Zgoščevalci,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0000100002,Compresseurs,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0000100002,Compressors,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0000100002,Kompresori,I,False,2021-04-15 22:50:37.438694+00:00
800,T,0000100002,Kompresör,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0000100002,圧搾空気器具,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0000100002,압축기,I,False,2021-04-15 22:50:37.438694+00:00
800,H,0000100002,Présléghajtású,I,False,2021-04-15 22:50:37.438694+00:00
800,A,0000100002,مضخات,I,False,2021-04-15 22:50:37.438694+00:00
800,C,0000100002,Tlakovzdušné pohony,I,False,2021-04-15 22:50:37.438694+00:00
800,I,0000100002,Azionamento pneumat.,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0000100002,Compressors,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0000100002,ПневматичПередачи,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0000100002,Bombas aire comprim.,I,False,2021-04-15 22:50:37.438694+00:00
800,U,0000100002,Paineilmakäyttöinen,I,False,2021-04-15 22:50:37.438694+00:00
800,K,0000100002,Trykluftapparater,I,False,2021-04-15 22:50:37.438694+00:00
800,O,0000100002,Trykkluftsdrevet,I,False,2021-04-15 22:50:37.438694+00:00
800,L,0000100002,Kompresory,I,False,2021-04-15 22:50:37.438694+00:00
800,N,0000100002,Pneumatische app.,I,False,2021-04-15 22:50:37.438694+00:00
800,O,0000200001,Alkoholholdig,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0000200001,アルコール,I,False,2021-04-15 22:50:37.438694+00:00
800,V,0000200001,Alkoholhaltig dryck,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0000200001,Алкогольн,I,False,2021-04-15 22:50:37.438694+00:00
800,T,0000200001,Alkollü,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0000200001,Alcoholic,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0000200001,Bebidas alcohólicas,I,False,2021-04-15 22:50:37.438694+00:00
800,N,0000200001,Alcoholisch,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0000200001,Com álcool,I,False,2021-04-15 22:50:37.438694+00:00
800,I,0000200001,Alcolico,I,False,2021-04-15 22:50:37.438694+00:00
800,U,0000200001,Alkoholipitoinen,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0000200001,Алкохол,I,False,2021-04-15 22:50:37.438694+00:00
