mandt,spras,kokrs,kostl,datbi,ktext,ltext,mctxt,operation_flag,is_deleted,recordstamp
800,G,2000,0000009152,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000009152,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000009153,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000009154,2000-12-31,Procurement,Procurement,PROCUREMENT,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5001,2012-12-31,R5001,R5001,R5001,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5001,2012-12-31,R5001,R5001,R5001,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5001,2012-12-31,R5001,R5001,R5001,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5002,2012-12-31,R5002,R5002,R5002,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5002,2012-12-31,R5002,R5002,R5002,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5002,2012-12-31,R5002,R5002,R5002,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5003,2012-12-31,R5003,R5003,R5003,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5003,2012-12-31,R5003,R5003,R5003,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5003,2012-12-31,R5003,R5003,R5003,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5004,2012-12-31,R5004,R5004,R5004,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5004,2012-12-31,R5004,R5004,R5004,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5004,2012-12-31,R5004,R5004,R5004,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5005,2012-12-31,R5005,R5005,R5005,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5005,2012-12-31,R5005,R5005,R5005,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5005,2012-12-31,R5005,R5005,R5005,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5006,2012-12-31,R5006,R5006,R5006,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5006,2012-12-31,R5006,R5006,R5006,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5006,2012-12-31,R5006,R5006,R5006,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,R5007,2012-12-31,R5007,R5007,R5007,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,R5007,2012-12-31,R5007,R5007,R5007,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,R5007,2012-12-31,R5007,R5007,R5007,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000001810,2005-12-31,販売責任者,販売責任者,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001814,2005-12-31,Sales Ost,Sales Ost,SALES OST,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001814,2005-12-31,Sales East,Sales East,SALES EAST,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001811,2005-12-31,Sales Nord,Sales Nord,SALES NORD,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001812,2005-12-31,Sales Süd,Sales Süd,SALES SÜD,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001813,2005-12-31,Sales West,Sales West,SALES WEST,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001811,2005-12-31,Sales North,Sales North,SALES NORTH,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001812,2005-12-31,Sales South,Sales South,SALES SOUTH,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001810,2005-12-31,Sales Manager,Sales Manager,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001810,2005-12-31,Gestor comercial,Gestor comercial,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001810,2005-12-31,Directeur commercial,Chef des ventes,SALES MANAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,0000001815,2005-12-31,Sales International,Sales International,SALES INTERNATIONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,R,1000,2-4130,1998-12-31,Склад,Склады,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,1000,2-4130,1998-12-31,Lager,Lager,LAGER,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,2-4130,1998-12-31,倉庫,倉庫,倉庫,L,False,2021-07-27 03:11:02.714509+00:00
800,F,1000,2-4130,1998-12-31,Magasin,Magasin,MAGASIN,L,False,2021-07-27 03:11:02.714509+00:00
800,S,1000,2-4130,1998-12-31,Almacén,Almacén,ALMACÉN,L,False,2021-07-27 03:11:02.714509+00:00
800,P,1000,2-4130,1998-12-31,Depósito,Depósito,DEPÓSITO,L,False,2021-07-27 03:11:02.714509+00:00
800,1,1000,2-4130,1998-12-31,仓库,仓库,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,G,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,6,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,W,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,4,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,5,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,d,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,E,1000,2-4130,1998-12-31,Warehouse,Warehouse,WAREHOUSE,L,False,2021-07-27 03:11:02.714509+00:00
800,W,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,4,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,1,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,5,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,E,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,G,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,d,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,6,1000,2-4120,1998-12-31,IT Service,IT Service,IT SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,D,1000,2-4120,1998-12-31,EDV-Abteilung,EDV-Abteilung,EDV-ABTEILUNG,L,False,2021-07-27 03:11:02.714509+00:00
800,D,1000,2-4100,1998-12-31,Techn. Service,Technischer Service,TECHN. SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,2-4120,1998-12-31,IT サービス,IT サービス,IT サービス,L,False,2021-07-27 03:11:02.714509+00:00
800,S,1000,2-4120,1998-12-31,Departamento PED,Departamento PED,DEPARTAMENTO PED,L,False,2021-07-27 03:11:02.714509+00:00
800,F,1000,2-4100,1998-12-31,Service technique,Service technique,SERVICE TECHNIQUE,L,False,2021-07-27 03:11:02.714509+00:00
800,S,1000,2-4100,1998-12-31,Servicio técnico,Servicio técnico,SERVICIO TÉCNICO,L,False,2021-07-27 03:11:02.714509+00:00
800,P,1000,2-4100,1998-12-31,Serviço técnico,Serviço técnico,SERVIÇO TÉCNICO,L,False,2021-07-27 03:11:02.714509+00:00
800,P,1000,2-4120,1998-12-31,Depart.informática,Depart.informática,DEPART.INFORMÁTICA,L,False,2021-07-27 03:11:02.714509+00:00
800,5,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,E,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,d,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,テクニカルサービスと保守,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,6,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,1,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,4,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,W,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,G,1000,2-4100,1998-12-31,Techn.Serv.& Maint.,Technical Services & Maintenance,TECHN.SERV.& MAINT.,L,False,2021-07-27 03:11:02.714509+00:00
800,F,1000,2-4120,1998-12-31,Service informatique,Service informatique,SERVICE INFORMATIQUE,L,False,2021-07-27 03:11:02.714509+00:00
800,R,1000,2-4120,1998-12-31,Услуги вычисл. центр,Услуги вычислительного центра,УСЛУГИ ВЫЧИСЛ. ЦЕНТР,L,False,2021-07-27 03:11:02.714509+00:00
800,R,1000,2-4100,1998-12-31,Технические услуги,,,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2800,0000009362,2099-12-31,Cost Centre CN,Cost Centre CN,COST CENTRE CN,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2800,0000009362,2099-12-31,Cn 成本中心,Cn 成本中心,CN 成本中心,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2800,0000009362,2099-12-31,Cn centre de coûts,Cn centre de coûts,CN CENTRE DE COÛTS,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2800,0000283020,2010-12-31,accounting,accounting,FINANZAS,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2200,FR-MAINT,2010-12-31,Fertigung,Produktion,#104622957,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2200,FR-ACHATS,2010-12-31,Fertigung,Produktion,#104622957,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2800,0000283020,2010-12-31,accounting,accounting,ACCOUNTING,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2200,FR-MAINT,2010-12-31,生产,生产,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2200,FR-MAINT,2010-12-31,製造,製造,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,d,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,6,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,4,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,5,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2200,FR-MAINT,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2200,FR-MAINT,2010-12-31,Produção,Produção,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,F,2200,FR-MAINT,2010-12-31,Fabrication,Maintenance,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2200,FR-MAINT,2010-12-31,Fabricación,Producción,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2200,FR-MAINT,2010-12-31,Производство,Производство,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2200,FR-ACHATS,2010-12-31,生产,生产,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2200,FR-ACHATS,2010-12-31,製造,製造,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,G,2200,FR-ACHATS,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
800,W,2200,FR-ACHATS,2010-12-31,Production,Production,PRODUCTION,L,False,2021-07-27 03:11:02.714509+00:00
